Date,State,Total_cases,Confirmed_cases,New_cases,Total_deaths,Confirmed_death,New_deaths,State_resident_number,State_visitor_number
04/18/2020,TN,6763,0,433,145,0,4,24325,27410
04/19/2020,TN,6796,6796,33,147,147,2,24325,27410
04/20/2020,TN,7239,7239,443,152,152,5,20645,27410
04/21/2020,TN,7394,7386,155,157,157,5,20645,27410
04/22/2020,TN,7572,7572,178,165,165,8,20645,27410
04/23/2020,TN,8281,8266,709,170,170,5,20645,27410
04/24/2020,TN,8742,8742,461,168,168,-2,20645,27410
04/25/2020,TN,8882,8882,140,176,176,8,20645,27410
04/26/2020,TN,9698,9667,816,181,181,5,20645,27410
04/27/2020,TN,9952,9918,254,184,184,3,23212,27410
04/28/2020,TN,10087,10052,135,188,188,4,23212,27410
04/29/2020,TN,10132,10132,45,192,192,4,23212,27410
04/30/2020,TN,10735,10735,603,199,199,7,23212,27410
05/01/2020,TN,11891,11891,1156,204,204,5,23212,32280
05/02/2020,TN,12661,12661,770,209,209,5,23212,32280
05/03/2020,TN,13243,13177,582,210,210,1,23212,32280
05/04/2020,TN,13571,13502,328,219,219,9,23217,32280
05/05/2020,TN,13690,13624,119,226,226,7,23217,32280
05/06/2020,TN,13938,13938,248,239,239,13,23217,32280
05/07/2020,TN,14166,14096,228,237,237,-2,23217,32280
05/08/2020,TN,14512,14441,346,241,241,4,23217,32280
05/09/2020,TN,14843,14768,331,242,242,1,23217,32280
05/10/2020,TN,15060,14985,217,243,243,1,23217,32280
05/11/2020,TN,15622,15544,562,251,251,8,24575,32280
05/12/2020,TN,16190,16110,568,264,264,13,24575,32280
05/13/2020,TN,16451,16370,261,273,273,9,24575,32280
05/14/2020,TN,16784,16699,333,287,287,14,24575,32280
05/15/2020,TN,17052,16970,268,290,290,3,24575,32280
05/16/2020,TN,17374,17288,322,295,295,5,24575,32280
05/17/2020,TN,17495,17388,121,298,298,3,24575,32280
05/18/2020,TN,18121,18011,626,301,301,3,24374,32280
05/19/2020,TN,18491,18378,370,305,305,4,24374,32280
05/20/2020,TN,18646,18532,155,310,309,5,24374,32280
05/21/2020,TN,19073,18961,427,314,313,4,24374,32280
05/22/2020,TN,19510,19394,437,316,315,2,24374,32280
05/23/2020,TN,19909,19789,399,330,329,14,24374,32280
05/24/2020,TN,20269,20145,360,337,336,7,24374,32280
05/25/2020,TN,20731,20607,462,339,338,2,24801,32280
05/26/2020,TN,21089,20965,358,344,343,5,24801,32280
05/27/2020,TN,21441,21306,352,354,353,10,24801,32280
05/28/2020,TN,21822,21679,381,357,356,3,24801,32280
05/29/2020,TN,22236,22085,414,361,360,4,24801,32280
05/30/2020,TN,22720,22566,484,366,364,5,24801,32280
05/31/2020,TN,23159,23006,439,366,364,0,24801,32280
06/01/2020,TN,23709,23554,550,369,367,3,28342,37665
06/02/2020,TN,24543,24375,834,396,381,27,28342,37665
06/03/2020,TN,24990,24822,447,403,388,7,28342,37665
06/04/2020,TN,25289,25120,299,416,401,13,28342,37665
06/05/2020,TN,25690,25520,401,423,408,7,28342,37665
06/06/2020,TN,26248,26071,558,432,417,9,28342,37665
06/07/2020,TN,26561,26381,313,433,418,1,28342,37665
06/08/2020,TN,27129,26944,568,436,421,3,30088,37665
06/09/2020,TN,27759,27575,630,450,435,14,30088,37665
06/10/2020,TN,28061,27869,302,456,436,6,30088,37665
06/11/2020,TN,28538,28340,477,461,441,5,30088,37665
06/12/2020,TN,29126,28924,588,468,447,7,30088,37665
06/13/2020,TN,29541,29340,415,472,451,4,30088,37665
06/14/2020,TN,30432,30225,891,475,454,3,30088,37665
06/15/2020,TN,31160,30951,728,483,462,8,-1,37665
06/16/2020,TN,31830,31612,670,493,472,10,-1,37665
06/17/2020,TN,32143,31914,313,497,476,4,-1,37665
06/18/2020,TN,32829,32595,686,509,488,12,-1,37665
06/19/2020,TN,34017,33776,1188,515,494,6,-1,37665
06/20/2020,TN,34446,34207,429,524,503,9,-1,37665
06/21/2020,TN,35102,34854,656,526,505,2,-1,37665
06/22/2020,TN,35553,35302,451,531,510,5,-1,37665
06/23/2020,TN,36303,36048,750,542,521,11,-1,37665
06/24/2020,TN,37235,36969,932,556,535,14,-1,37665
06/25/2020,TN,38034,37753,799,567,540,11,-1,37665
06/26/2020,TN,39444,39149,1410,577,552,10,-1,37665
06/27/2020,TN,40172,39848,728,584,560,7,-1,37665
06/28/2020,TN,40172,39848,0,584,560,0,-1,37665
06/29/2020,TN,42297,41949,2125,592,568,8,-1,37665
06/30/2020,TN,43509,43161,1212,604,578,12,-1,37665
07/01/2020,TN,45315,44951,1806,609,583,5,-1,38924
07/02/2020,TN,46890,46520,1575,620,594,11,-1,38924
07/03/2020,TN,48712,48344,1822,633,608,13,-1,38924
07/04/2020,TN,50140,49768,1428,637,612,4,-1,38924
07/05/2020,TN,51431,51061,1291,646,621,9,-1,38924
07/06/2020,TN,52155,51774,724,653,628,7,-1,38924
07/07/2020,TN,53514,53116,1359,665,640,12,-1,38924
07/08/2020,TN,55986,55567,2472,685,660,20,-1,38924
07/09/2020,TN,57591,57153,1605,710,684,25,-1,38924
07/10/2020,TN,59546,59085,1955,723,697,13,-1,38924
07/11/2020,TN,61006,60508,1460,738,711,15,-1,38924
07/12/2020,TN,61960,61443,954,741,714,3,-1,38924
07/13/2020,TN,65274,64737,3314,749,722,8,-1,38924
07/14/2020,TN,66788,66220,1514,767,740,18,-1,38924
07/15/2020,TN,69061,68441,2273,783,755,16,-1,38924
07/16/2020,TN,71540,70881,2479,796,767,13,-1,38924
07/17/2020,TN,73819,73138,2279,815,785,19,-1,38924
07/18/2020,TN,76336,75597,2517,838,807,23,-1,38924
07/19/2020,TN,78115,77361,1779,843,812,5,-1,38924
07/20/2020,TN,79754,78970,1639,847,816,4,-1,38924
07/21/2020,TN,81944,81122,2190,871,840,24,-1,38924
07/22/2020,TN,84417,83582,2473,888,855,17,-1,38924
07/23/2020,TN,86987,86117,2570,925,891,37,-1,38924
07/24/2020,TN,89078,88172,2091,938,904,13,-1,38924
07/25/2020,TN,90796,89850,1718,964,930,26,-1,38924
07/26/2020,TN,93936,92943,3140,967,933,3,-1,38924
07/27/2020,TN,96489,95433,2553,978,943,11,-1,38924
07/28/2020,TN,99044,97966,2555,999,962,21,-1,38924
07/29/2020,TN,100822,99703,1778,1020,983,21,-1,38924
07/30/2020,TN,102871,101728,2049,1033,996,13,-1,38924
07/31/2020,TN,105959,104778,3088,1060,1023,27,-1,38924
08/01/2020,TN,108184,106946,2225,1067,1030,7,-1,39326
08/02/2020,TN,109627,108350,1443,1073,1036,6,-1,39326
08/03/2020,TN,110636,109325,1009,1092,1055,19,-1,39326
08/04/2020,TN,112441,111101,1805,1117,1079,25,-1,39326
08/05/2020,TN,114098,112657,1657,1144,1104,27,-1,39326
08/06/2020,TN,116350,114801,2252,1186,1147,42,-1,39326
08/07/2020,TN,118782,117087,2432,1206,1167,20,-1,39326
08/08/2020,TN,120585,118821,1803,1215,1176,9,-1,39326
08/09/2020,TN,122712,120911,2127,1223,1184,8,-1,39326
08/10/2020,TN,123914,122097,1202,1233,1194,10,-1,39326
08/11/2020,TN,124915,123006,1001,1271,1232,38,-1,39326
08/12/2020,TN,126393,124391,1478,1289,1249,18,-1,39326
08/13/2020,TN,128511,126436,2118,1313,1273,24,-1,39326
08/14/2020,TN,130458,128315,1947,1326,1285,13,-1,39326
08/15/2020,TN,131747,129509,1289,1345,1304,19,-1,39326
08/16/2020,TN,133708,131383,1961,1366,1324,21,-1,39326
08/17/2020,TN,134744,132397,1036,1387,1345,21,-1,39326
08/18/2020,TN,135778,133281,1034,1426,1386,39,-1,39326
08/19/2020,TN,137800,135203,2022,1452,1412,26,-1,39326
08/20/2020,TN,139175,136476,1375,1488,1447,36,-1,39326
08/21/2020,TN,140844,138015,1669,1549,1508,61,-1,39326
08/22/2020,TN,142083,139184,1239,1563,1523,14,-1,39326
08/23/2020,TN,143937,141000,1854,1567,1527,4,-1,39326
08/24/2020,TN,144604,141591,667,1588,1547,21,-1,39326
08/25/2020,TN,145417,142251,813,1628,1587,40,-1,39326
08/26/2020,TN,147353,144060,1936,1648,1604,20,-1,39326
08/27/2020,TN,149179,145743,1826,1673,1627,25,-1,39326
08/28/2020,TN,150815,147326,1636,1701,1654,28,-1,39326
08/29/2020,TN,152280,148681,1465,1725,1677,24,-1,39326
08/30/2020,TN,153115,149469,835,1747,1698,22,-1,39326
08/31/2020,TN,154933,151250,1818,1754,1704,7,-1,39326
09/01/2020,TN,156329,152527,1396,1781,1729,27,-1,39852
09/02/2020,TN,157831,153898,1502,1797,1743,16,-1,39852
09/03/2020,TN,159546,155474,1715,1815,1762,18,-1,39852
09/04/2020,TN,160597,156398,1051,1837,1785,22,-1,39852
09/05/2020,TN,162362,158070,1765,1862,1810,25,-1,39852
09/06/2020,TN,164126,159795,1764,1865,1814,3,-1,39852
09/07/2020,TN,165109,160708,983,1869,1818,4,-1,39852
09/08/2020,TN,165754,161344,645,1896,1843,27,-1,39852
09/09/2020,TN,166587,162028,833,1931,1875,35,-1,39852
09/10/2020,TN,168237,163515,1650,1988,1923,57,-1,39852
09/11/2020,TN,169859,165009,1622,2025,1957,37,-1,39852
09/12/2020,TN,170891,165922,1032,2064,1995,39,-1,39852
09/13/2020,TN,171824,166799,933,2078,2008,14,-1,39852
09/14/2020,TN,174274,169130,2450,2097,2026,19,-1,39852
09/15/2020,TN,175231,169893,957,2127,2050,30,-1,39852
09/16/2020,TN,177087,171574,1856,2151,2074,24,-1,39852
09/17/2020,TN,178140,172453,1053,2164,2084,13,-1,39852
09/18/2020,TN,180497,174637,2357,2196,2116,32,-1,39852
09/19/2020,TN,181439,175443,942,2216,2135,20,-1,39852
09/20/2020,TN,183514,177394,2075,2218,2137,2,-1,39852
09/21/2020,TN,184409,178190,895,2233,2152,15,-1,39852
09/22/2020,TN,185148,178759,739,2261,2178,28,-1,39852
09/23/2020,TN,186709,180083,1561,2275,2192,14,-1,39852
09/24/2020,TN,187544,180793,835,2310,2221,35,-1,39852
09/25/2020,TN,189454,182542,1910,2352,2262,42,-1,39852
09/26/2020,TN,190891,183856,1437,2374,2281,22,-1,39852
09/27/2020,TN,192995,185833,2104,2377,2284,3,-1,39852
09/28/2020,TN,193732,186499,737,2389,2296,12,-1,39852
09/29/2020,TN,194611,187197,879,2420,2325,31,-1,39852
09/30/2020,TN,196139,188505,1528,2454,2356,34,-1,39852
10/01/2020,TN,197432,189575,1293,2501,2399,47,-1,39666
10/02/2020,TN,198403,190388,971,2515,2410,14,-1,39666
10/03/2020,TN,199595,191442,1192,2560,2453,45,-1,39666
10/04/2020,TN,201210,192906,1615,2577,2469,17,-1,39666
10/05/2020,TN,203699,195220,2489,2597,2489,20,-1,39666
10/06/2020,TN,205375,196623,1676,2621,2511,24,-1,39666
10/07/2020,TN,207455,198405,2080,2642,2530,21,-1,39666
10/08/2020,TN,209447,200103,1992,2705,2591,63,-1,39666
10/09/2020,TN,211003,201530,1556,2732,2614,27,-1,39666
10/10/2020,TN,212649,202956,1646,2758,2634,26,-1,39666
10/11/2020,TN,214717,204848,2068,2767,2642,9,-1,39666
10/12/2020,TN,217682,207669,2965,2774,2649,7,-1,39666
10/13/2020,TN,218829,208606,1147,2797,2667,23,-1,39666
10/14/2020,TN,220538,210016,1709,2828,2698,31,-1,39666
10/15/2020,TN,222827,212116,2289,2864,2731,36,-1,39666
10/16/2020,TN,223493,212682,666,2871,2738,7,-1,39666
10/17/2020,TN,226139,215062,2646,2903,2770,32,-1,39666
10/18/2020,TN,228744,217412,2605,2909,2776,6,-1,39666
10/19/2020,TN,232061,220566,3317,2922,2789,13,-1,39666
10/20/2020,TN,233569,221884,1508,2952,2817,30,-1,39666
10/21/2020,TN,235861,223867,2292,2970,2834,18,-1,39666
10/22/2020,TN,237907,225658,2046,3011,2872,41,-1,39666
10/23/2020,TN,241513,228930,3606,3076,2923,65,-1,39666
10/24/2020,TN,244087,231171,2574,3100,2944,24,-1,39666
10/25/2020,TN,247587,234320,3500,3131,2971,31,-1,39666
10/26/2020,TN,249866,236518,2279,3163,2999,32,-1,39666
10/27/2020,TN,251774,238124,1908,3207,3037,44,-1,39666
10/28/2020,TN,254220,240198,2446,3241,3067,34,-1,39666
10/29/2020,TN,256880,242575,2660,3263,3087,22,-1,39666
10/30/2020,TN,259488,244886,2608,3341,3156,78,-1,39666
10/31/2020,TN,260672,245904,1184,3353,3165,12,-1,39666
11/01/2020,TN,261426,246563,754,3353,3165,0,-1,-1
11/02/2020,TN,264587,249356,3161,3379,3186,26,-1,-1
11/03/2020,TN,266357,250991,1770,3454,3249,75,-1,-1
11/04/2020,TN,269802,254058,3445,3478,3270,24,-1,-1
11/05/2020,TN,271771,255720,1969,3509,3297,31,-1,-1
11/06/2020,TN,273144,256845,1373,3541,3324,32,-1,-1
11/07/2020,TN,278215,261202,5071,3590,3370,49,-1,-1
01/22/2020,AS,0,0,0,0,0,0,33639,3
01/23/2020,AS,0,0,0,0,0,0,33639,3
01/24/2020,AS,0,0,0,0,0,0,33639,3
01/25/2020,AS,0,0,0,0,0,0,33639,3
01/26/2020,AS,0,0,0,0,0,0,33639,3
01/27/2020,AS,0,0,0,0,0,0,32725,3
01/28/2020,AS,0,0,0,0,0,0,32725,3
01/29/2020,AS,0,0,0,0,0,0,32725,3
01/30/2020,AS,0,0,0,0,0,0,32725,3
01/31/2020,AS,0,0,0,0,0,0,32725,3
02/01/2020,AS,0,0,0,0,0,0,32725,2
02/02/2020,AS,0,0,0,0,0,0,32725,2
02/03/2020,AS,0,0,0,0,0,0,32286,2
02/04/2020,AS,0,0,0,0,0,0,32286,2
02/05/2020,AS,0,0,0,0,0,0,32286,2
02/06/2020,AS,0,0,0,0,0,0,32286,2
02/07/2020,AS,0,0,0,0,0,0,32286,2
02/08/2020,AS,0,0,0,0,0,0,32286,2
02/09/2020,AS,0,0,0,0,0,0,32286,2
02/10/2020,AS,0,0,0,0,0,0,35350,2
02/11/2020,AS,0,0,0,0,0,0,35350,2
02/12/2020,AS,0,0,0,0,0,0,35350,2
02/13/2020,AS,0,0,0,0,0,0,35350,2
02/14/2020,AS,0,0,0,0,0,0,35350,2
02/15/2020,AS,0,0,0,0,0,0,35350,2
02/16/2020,AS,0,0,0,0,0,0,35350,2
02/17/2020,AS,0,0,0,0,0,0,34246,2
02/18/2020,AS,0,0,0,0,0,0,34246,2
02/19/2020,AS,0,0,0,0,0,0,34246,2
02/20/2020,AS,0,0,0,0,0,0,34246,2
02/21/2020,AS,0,0,0,0,0,0,34246,2
02/22/2020,AS,0,0,0,0,0,0,34246,2
02/23/2020,AS,0,0,0,0,0,0,34246,2
02/24/2020,AS,0,0,0,0,0,0,32378,2
02/25/2020,AS,0,0,0,0,0,0,32378,2
02/26/2020,AS,0,0,0,0,0,0,32378,2
02/27/2020,AS,0,0,0,0,0,0,32378,2
02/28/2020,AS,0,0,0,0,0,0,32378,2
02/29/2020,AS,0,0,0,0,0,0,32378,2
03/01/2020,AS,0,0,0,0,0,0,32378,4
03/02/2020,AS,0,0,0,0,0,0,34710,4
03/03/2020,AS,0,0,0,0,0,0,34710,4
03/04/2020,AS,0,0,0,0,0,0,34710,4
03/05/2020,AS,0,0,0,0,0,0,34710,4
03/06/2020,AS,0,0,0,0,0,0,34710,4
03/07/2020,AS,0,0,0,0,0,0,34710,4
03/08/2020,AS,0,0,0,0,0,0,34710,4
03/09/2020,AS,0,0,0,0,0,0,33532,4
03/10/2020,AS,0,0,0,0,0,0,33532,4
03/11/2020,AS,0,0,0,0,0,0,33532,4
03/12/2020,AS,0,0,0,0,0,0,33532,4
03/13/2020,AS,0,0,0,0,0,0,33532,4
03/14/2020,AS,0,0,0,0,0,0,33532,4
03/15/2020,AS,0,0,0,0,0,0,33532,4
03/16/2020,AS,0,0,0,0,0,0,30597,4
03/17/2020,AS,0,0,0,0,0,0,30597,4
03/18/2020,AS,0,0,0,0,0,0,30597,4
03/19/2020,AS,0,0,0,0,0,0,30597,4
03/20/2020,AS,0,0,0,0,0,0,30597,4
03/21/2020,AS,0,0,0,0,0,0,30597,4
03/22/2020,AS,0,0,0,0,0,0,30597,4
03/23/2020,AS,0,0,0,0,0,0,26032,4
03/24/2020,AS,0,0,0,0,0,0,26032,4
03/25/2020,AS,0,0,0,0,0,0,26032,4
03/26/2020,AS,0,0,0,0,0,0,26032,4
03/27/2020,AS,0,0,0,0,0,0,26032,4
03/28/2020,AS,0,0,0,0,0,0,26032,4
03/29/2020,AS,0,0,0,0,0,0,26032,4
03/30/2020,AS,0,0,0,0,0,0,24605,4
03/31/2020,AS,0,0,0,0,0,0,24605,4
04/01/2020,AS,0,0,0,0,0,0,24605,0
04/02/2020,AS,0,0,0,0,0,0,24605,0
04/03/2020,AS,0,0,0,0,0,0,24605,0
04/04/2020,AS,0,0,0,0,0,0,24605,0
04/05/2020,AS,0,0,0,0,0,0,24605,0
04/06/2020,AS,0,0,0,0,0,0,23943,0
04/07/2020,AS,0,0,0,0,0,0,23943,0
04/08/2020,AS,0,0,0,0,0,0,23943,0
04/09/2020,AS,0,0,0,0,0,0,23943,0
04/10/2020,AS,0,0,0,0,0,0,23943,0
04/11/2020,AS,0,0,0,0,0,0,23943,0
04/12/2020,AS,0,0,0,0,0,0,23943,0
04/13/2020,AS,0,0,0,0,0,0,24325,0
04/14/2020,AS,0,0,0,0,0,0,24325,0
04/15/2020,AS,0,0,0,0,0,0,24325,0
04/16/2020,AS,0,0,0,0,0,0,24325,0
04/17/2020,AS,0,0,0,0,0,0,24325,0
04/18/2020,AS,0,0,0,0,0,0,24325,0
04/19/2020,AS,0,0,0,0,0,0,24325,0
04/20/2020,AS,0,0,0,0,0,0,20645,0
04/21/2020,AS,0,0,0,0,0,0,20645,0
04/22/2020,AS,0,0,0,0,0,0,20645,0
04/23/2020,AS,0,0,0,0,0,0,20645,0
04/24/2020,AS,0,0,0,0,0,0,20645,0
04/25/2020,AS,0,0,0,0,0,0,20645,0
04/26/2020,AS,0,0,0,0,0,0,20645,0
04/27/2020,AS,0,0,0,0,0,0,23212,0
04/28/2020,AS,0,0,0,0,0,0,23212,0
04/29/2020,AS,0,0,0,0,0,0,23212,0
04/30/2020,AS,0,0,0,0,0,0,23212,0
05/01/2020,AS,0,0,0,0,0,0,23212,1
05/02/2020,AS,0,0,0,0,0,0,23212,1
05/03/2020,AS,0,0,0,0,0,0,23212,1
05/04/2020,AS,0,0,0,0,0,0,23217,1
05/05/2020,AS,0,0,0,0,0,0,23217,1
05/06/2020,AS,0,0,0,0,0,0,23217,1
05/07/2020,AS,0,0,0,0,0,0,23217,1
05/08/2020,AS,0,0,0,0,0,0,23217,1
05/09/2020,AS,0,0,0,0,0,0,23217,1
05/10/2020,AS,0,0,0,0,0,0,23217,1
05/11/2020,AS,0,0,0,0,0,0,24575,1
05/12/2020,AS,0,0,0,0,0,0,24575,1
05/13/2020,AS,0,0,0,0,0,0,24575,1
05/14/2020,AS,0,0,0,0,0,0,24575,1
05/15/2020,AS,0,0,0,0,0,0,24575,1
05/16/2020,AS,0,0,0,0,0,0,24575,1
05/17/2020,AS,0,0,0,0,0,0,24575,1
05/18/2020,AS,0,0,0,0,0,0,24374,1
05/19/2020,AS,0,0,0,0,0,0,24374,1
05/20/2020,AS,0,0,0,0,0,0,24374,1
05/21/2020,AS,0,0,0,0,0,0,24374,1
05/22/2020,AS,0,0,0,0,0,0,24374,1
05/23/2020,AS,0,0,0,0,0,0,24374,1
05/24/2020,AS,0,0,0,0,0,0,24374,1
05/25/2020,AS,0,0,0,0,0,0,24801,1
05/26/2020,AS,0,0,0,0,0,0,24801,1
05/27/2020,AS,0,0,0,0,0,0,24801,1
05/28/2020,AS,0,0,0,0,0,0,24801,1
05/29/2020,AS,0,0,0,0,0,0,24801,1
05/30/2020,AS,0,0,0,0,0,0,24801,1
05/31/2020,AS,0,0,0,0,0,0,24801,1
06/01/2020,AS,0,0,0,0,0,0,28342,1
06/02/2020,AS,0,0,0,0,0,0,28342,1
06/03/2020,AS,0,0,0,0,0,0,28342,1
06/04/2020,AS,0,0,0,0,0,0,28342,1
06/05/2020,AS,0,0,0,0,0,0,28342,1
06/06/2020,AS,0,0,0,0,0,0,28342,1
06/07/2020,AS,0,0,0,0,0,0,28342,1
06/08/2020,AS,0,0,0,0,0,0,30088,1
06/09/2020,AS,0,0,0,0,0,0,30088,1
06/10/2020,AS,0,0,0,0,0,0,30088,1
06/11/2020,AS,0,0,0,0,0,0,30088,1
06/12/2020,AS,0,0,0,0,0,0,30088,1
06/13/2020,AS,0,0,0,0,0,0,30088,1
06/14/2020,AS,0,0,0,0,0,0,30088,1
06/15/2020,AS,0,0,0,0,0,0,-1,1
06/16/2020,AS,0,0,0,0,0,0,-1,1
06/17/2020,AS,0,0,0,0,0,0,-1,1
06/18/2020,AS,0,0,0,0,0,0,-1,1
06/19/2020,AS,0,0,0,0,0,0,-1,1
06/20/2020,AS,0,0,0,0,0,0,-1,1
06/21/2020,AS,0,0,0,0,0,0,-1,1
06/22/2020,AS,0,0,0,0,0,0,-1,1
06/23/2020,AS,0,0,0,0,0,0,-1,1
06/24/2020,AS,0,0,0,0,0,0,-1,1
06/25/2020,AS,0,0,0,0,0,0,-1,1
06/26/2020,AS,0,0,0,0,0,0,-1,1
06/27/2020,AS,0,0,0,0,0,0,-1,1
06/28/2020,AS,0,0,0,0,0,0,-1,1
06/29/2020,AS,0,0,0,0,0,0,-1,1
06/30/2020,AS,0,0,0,0,0,0,-1,1
07/01/2020,AS,0,0,0,0,0,0,-1,2
07/02/2020,AS,0,0,0,0,0,0,-1,2
07/03/2020,AS,0,0,0,0,0,0,-1,2
07/04/2020,AS,0,0,0,0,0,0,-1,2
07/05/2020,AS,0,0,0,0,0,0,-1,2
07/06/2020,AS,0,0,0,0,0,0,-1,2
07/07/2020,AS,0,0,0,0,0,0,-1,2
07/08/2020,AS,0,0,0,0,0,0,-1,2
07/09/2020,AS,0,0,0,0,0,0,-1,2
07/10/2020,AS,0,0,0,0,0,0,-1,2
07/11/2020,AS,0,0,0,0,0,0,-1,2
07/12/2020,AS,0,0,0,0,0,0,-1,2
07/13/2020,AS,0,0,0,0,0,0,-1,2
07/14/2020,AS,0,0,0,0,0,0,-1,2
07/15/2020,AS,0,0,0,0,0,0,-1,2
07/16/2020,AS,0,0,0,0,0,0,-1,2
07/17/2020,AS,0,0,0,0,0,0,-1,2
07/18/2020,AS,0,0,0,0,0,0,-1,2
07/19/2020,AS,0,0,0,0,0,0,-1,2
07/20/2020,AS,0,0,0,0,0,0,-1,2
07/21/2020,AS,0,0,0,0,0,0,-1,2
07/22/2020,AS,0,0,0,0,0,0,-1,2
07/23/2020,AS,0,0,0,0,0,0,-1,2
07/24/2020,AS,0,0,0,0,0,0,-1,2
07/25/2020,AS,0,0,0,0,0,0,-1,2
07/26/2020,AS,0,0,0,0,0,0,-1,2
07/27/2020,AS,0,0,0,0,0,0,-1,2
07/28/2020,AS,0,0,0,0,0,0,-1,2
07/29/2020,AS,0,0,0,0,0,0,-1,2
07/30/2020,AS,0,0,0,0,0,0,-1,2
07/31/2020,AS,0,0,0,0,0,0,-1,2
08/01/2020,AS,0,0,0,0,0,0,-1,2
08/02/2020,AS,0,0,0,0,0,0,-1,2
08/03/2020,AS,0,0,0,0,0,0,-1,2
08/04/2020,AS,0,0,0,0,0,0,-1,2
08/05/2020,AS,0,0,0,0,0,0,-1,2
08/06/2020,AS,0,0,0,0,0,0,-1,2
08/07/2020,AS,0,0,0,0,0,0,-1,2
08/08/2020,AS,0,0,0,0,0,0,-1,2
08/09/2020,AS,0,0,0,0,0,0,-1,2
08/10/2020,AS,0,0,0,0,0,0,-1,2
08/11/2020,AS,0,0,0,0,0,0,-1,2
08/12/2020,AS,0,0,0,0,0,0,-1,2
08/13/2020,AS,0,0,0,0,0,0,-1,2
08/14/2020,AS,0,0,0,0,0,0,-1,2
08/15/2020,AS,0,0,0,0,0,0,-1,2
08/16/2020,AS,0,0,0,0,0,0,-1,2
08/17/2020,AS,0,0,0,0,0,0,-1,2
08/18/2020,AS,0,0,0,0,0,0,-1,2
08/19/2020,AS,0,0,0,0,0,0,-1,2
08/20/2020,AS,0,0,0,0,0,0,-1,2
08/21/2020,AS,0,0,0,0,0,0,-1,2
08/22/2020,AS,0,0,0,0,0,0,-1,2
08/23/2020,AS,0,0,0,0,0,0,-1,2
08/24/2020,AS,0,0,0,0,0,0,-1,2
08/25/2020,AS,0,0,0,0,0,0,-1,2
08/26/2020,AS,0,0,0,0,0,0,-1,2
08/27/2020,AS,0,0,0,0,0,0,-1,2
08/28/2020,AS,0,0,0,0,0,0,-1,2
08/29/2020,AS,0,0,0,0,0,0,-1,2
08/30/2020,AS,0,0,0,0,0,0,-1,2
08/31/2020,AS,0,0,0,0,0,0,-1,2
09/01/2020,AS,0,0,0,0,0,0,-1,2
09/02/2020,AS,0,0,0,0,0,0,-1,2
09/03/2020,AS,0,0,0,0,0,0,-1,2
09/04/2020,AS,0,0,0,0,0,0,-1,2
09/05/2020,AS,0,0,0,0,0,0,-1,2
09/06/2020,AS,0,0,0,0,0,0,-1,2
09/07/2020,AS,0,0,0,0,0,0,-1,2
09/08/2020,AS,0,0,0,0,0,0,-1,2
09/09/2020,AS,0,0,0,0,0,0,-1,2
09/10/2020,AS,0,0,0,0,0,0,-1,2
09/11/2020,AS,0,0,0,0,0,0,-1,2
09/12/2020,AS,0,0,0,0,0,0,-1,2
09/13/2020,AS,0,0,0,0,0,0,-1,2
09/14/2020,AS,0,0,0,0,0,0,-1,2
09/15/2020,AS,0,0,0,0,0,0,-1,2
09/16/2020,AS,0,0,0,0,0,0,-1,2
09/17/2020,AS,0,0,0,0,0,0,-1,2
09/18/2020,AS,0,0,0,0,0,0,-1,2
09/19/2020,AS,0,0,0,0,0,0,-1,2
09/20/2020,AS,0,0,0,0,0,0,-1,2
09/21/2020,AS,0,0,0,0,0,0,-1,2
09/22/2020,AS,0,0,0,0,0,0,-1,2
09/23/2020,AS,0,0,0,0,0,0,-1,2
09/24/2020,AS,0,0,0,0,0,0,-1,2
09/25/2020,AS,0,0,0,0,0,0,-1,2
09/26/2020,AS,0,0,0,0,0,0,-1,2
09/27/2020,AS,0,0,0,0,0,0,-1,2
09/28/2020,AS,0,0,0,0,0,0,-1,2
09/29/2020,AS,0,0,0,0,0,0,-1,2
09/30/2020,AS,0,0,0,0,0,0,-1,2
10/01/2020,AS,0,0,0,0,0,0,-1,2
10/02/2020,AS,0,0,0,0,0,0,-1,2
10/03/2020,AS,0,0,0,0,0,0,-1,2
10/04/2020,AS,0,0,0,0,0,0,-1,2
10/05/2020,AS,0,0,0,0,0,0,-1,2
10/06/2020,AS,0,0,0,0,0,0,-1,2
10/07/2020,AS,0,0,0,0,0,0,-1,2
10/08/2020,AS,0,0,0,0,0,0,-1,2
10/09/2020,AS,0,0,0,0,0,0,-1,2
10/10/2020,AS,0,0,0,0,0,0,-1,2
10/11/2020,AS,0,0,0,0,0,0,-1,2
10/12/2020,AS,0,0,0,0,0,0,-1,2
10/13/2020,AS,0,0,0,0,0,0,-1,2
10/14/2020,AS,0,0,0,0,0,0,-1,2
10/15/2020,AS,0,0,0,0,0,0,-1,2
10/16/2020,AS,0,0,0,0,0,0,-1,2
10/17/2020,AS,0,0,0,0,0,0,-1,2
10/18/2020,AS,0,0,0,0,0,0,-1,2
10/19/2020,AS,0,0,0,0,0,0,-1,2
10/20/2020,AS,0,0,0,0,0,0,-1,2
10/21/2020,AS,0,0,0,0,0,0,-1,2
10/22/2020,AS,0,0,0,0,0,0,-1,2
10/23/2020,AS,0,0,0,0,0,0,-1,2
10/24/2020,AS,0,0,0,0,0,0,-1,2
